Number of Iterations,Reward,Lost Data
829.0,-72.88857422,83.85595703
830.0,-78.20625,96.87792969
831.0,-77.21996094,94.66611328
832.0,-77.59724609,95.25166016
833.0,-74.10123047,86.66054688
834.0,-73.52621094,85.10458984
835.0,-71.09402344,79.36103516
836.0,-76.83167969,93.01181641
837.0,-70.17429688,76.84199219
838.0,-75.89666016,90.85126953
839.0,-80.63265625,102.5533203
840.0,-70.54845703,77.903125
841.0,-73.506875,84.89267578
842.0,-75.61759766,90.30742188
843.0,-71.43931641,79.86416016
844.0,-72.63152344,82.79707031
845.0,-70.29830078,76.76992188
846.0,-71.78324219,80.62753906
847.0,-75.76626953,89.9125
848.0,-66.72777344,67.57626953
849.0,-67.27347656,68.50351563
850.0,-74.03316406,85.16835938
851.0,-75.111875,87.64052734
852.0,-68.67101563,71.63603516
853.0,-79.93470703,99.57675781
854.0,-73.59716797,83.92333984
855.0,-73.60751953,84.19580078
856.0,-69.85726563,74.90927734
857.0,-66.73777344,66.83955078
858.0,-73.50228516,83.35654297
859.0,-74.25980469,85.42246094
860.0,-80.91150391,101.8380859
861.0,-72.43146484,80.88701172
862.0,-78.45023438,95.68613281
863.0,-71.82601563,79.23789063
864.0,-72.54125,80.87949219
865.0,-75.18984375,87.11767578
866.0,-73.21367188,82.42626953
867.0,-73.84759766,83.77792969
868.0,-73.09810547,81.89443359
869.0,-65.79816406,63.78007812
870.0,-71.44886719,77.30625
871.0,-66.74044922,65.75126953
872.0,-72.79783203,80.46503906
873.0,-68.79107422,70.42373047
874.0,-71.201875,76.39091797
875.0,-70.6028125,75.11542969
876.0,-72.61066406,80.25957031
877.0,-78.54457031,94.70126953
878.0,-73.00144531,80.8703125
879.0,-72.89734375,80.4953125
880.0,-70.42878906,74.66083984
881.0,-70.36099609,74.30458984
882.0,-68.43423828,69.18740234
883.0,-75.94986328,87.94472656
884.0,-63.80363281,57.30693359
885.0,-73.80179688,82.52695313
886.0,-72.80880859,79.49150391
887.0,-72.70537109,79.31103516
888.0,-75.53525391,86.21240234
889.0,-73.67607422,81.36914063
890.0,-71.25148438,75.41630859
891.0,-74.33568359,83.15732422
892.0,-77.47210938,91.08505859
893.0,-73.90974609,82.55390625
894.0,-71.60890625,76.60039062
895.0,-69.44894531,71.07841797
896.0,-75.18064453,85.14521484
897.0,-78.87693359,94.07832031
898.0,-70.22048828,72.23701172
899.0,-74.64414063,83.17285156
900.0,-73.83957031,81.35917969
901.0,-71.40683594,75.61669922
902.0,-74.53613281,83.30322266
903.0,-65.52505859,61.08925781
904.0,-69.93800781,72.09355469
905.0,-75.79039063,86.06533203
906.0,-68.46814453,68.23945313
907.0,-76.36849609,88.17832031
908.0,-75.78017578,86.37060547
909.0,-78.62742188,93.57783203
910.0,-73.1296875,80.15820313
911.0,-72.16685547,77.41787109
912.0,-68.54052734,68.45703125
913.0,-73.19523437,79.78496094
914.0,-70.59056641,73.80429687
915.0,-71.72544922,76.45107422
916.0,-72.07677734,76.86308594
917.0,-70.07623047,72.00332031
918.0,-68.84,69.47060547
919.0,-69.75201172,71.58828125
920.0,-68.80068359,69.00732422
921.0,-73.61578125,80.74111328
922.0,-66.50621094,63.48964844
923.0,-72.82058594,79.24873047
924.0,-70.81730469,73.74492188
925.0,-68.53822266,67.93369141
926.0,-68.39560547,67.42822266
927.0,-75.54121094,84.91259766
928.0,-66.01033203,61.53828125
929.0,-73.1665625,78.99306641
930.0,-75.69615234,84.90810547
931.0,-78.57671875,91.90322266
932.0,-66.41480469,62.44326172
933.0,-73.97910156,80.54345703
934.0,-67.78630859,65.02363281
935.0,-76.69515625,87.0015625
936.0,-76.57681641,86.60683594
937.0,-68.95652344,67.67939453
938.0,-70.33382813,70.95419922
939.0,-70.21523438,70.68945313
940.0,-73.69171875,79.10722656
941.0,-73.12990234,77.64775391
942.0,-78.51291016,90.86113281
943.0,-68.00650391,64.56337891
944.0,-71.02753906,72.15380859
945.0,-70.29164063,70.17490234
946.0,-66.28957031,60.60673828
947.0,-74.63466797,80.70898438
948.0,-69.48076172,67.70947266
949.0,-72.84611328,76.15214844
950.0,-75.56109375,83.16298828
951.0,-72.29796875,74.98564453
952.0,-73.33435547,77.19941406
953.0,-67.12072266,61.87041016
954.0,-74.75044922,80.77626953
955.0,-69.49972656,67.67509766
956.0,-74.29064453,79.99052734
957.0,-71.47255859,72.63037109
958.0,-72.69933594,75.80107422
959.0,-66.31667969,59.6125
960.0,-71.39,72.44716797
961.0,-70.75681641,70.72871094
962.0,-67.97146484,63.61884766
963.0,-73.85304688,78.40214844
964.0,-64.21535156,54.51054688
965.0,-70.59962891,70.01835938
966.0,-73.82648438,78.20146484
967.0,-67.19199219,61.93261719
968.0,-73.91576172,78.37460937
969.0,-75.1915625,81.69472656
970.0,-70.84007813,70.83798828
971.0,-74.39550781,79.57275391
972.0,-70.81751953,70.821875
973.0,-68.55912109,65.08798828
974.0,-68.48570313,65.22792969
975.0,-70.75132813,70.54042969
976.0,-77.23054687,86.61640625
977.0,-72.38351563,74.81132813
978.0,-68.835,65.80576172
979.0,-70.61648438,70.29853516
980.0,-80.01234375,93.42197266
981.0,-72.33990234,74.22011719
982.0,-69.53863281,67.42568359
983.0,-73.16357422,76.31591797
984.0,-67.34871094,61.82880859
985.0,-70.40425781,69.25039063
986.0,-70.97390625,70.71113281
987.0,-74.56533203,79.2734375
988.0,-76.00603516,83.16572266
989.0,-70.33988281,68.94296875
990.0,-77.26066406,86.14482422
991.0,-72.34837891,74.11435547
992.0,-65.45861328,56.94853516
993.0,-71.29972656,71.54033203
994.0,-74.40833984,79.30576172
995.0,-72.22107422,73.32978516
996.0,-73.26966797,76.45175781
997.0,-68.48533203,64.45917969
998.0,-69.97673828,67.9484375
999.0,-67.91039063,63.04501953
1000.0,-74.3803125,79.07333984
1001.0,-67.65074219,62.25673828
1002.0,-73.96171875,77.77783203
1003.0,-68.98126953,65.20341797
1004.0,-75.55632813,81.45429688
1005.0,-73.93960938,77.50771484
1006.0,-78.26521484,88.10810547
1007.0,-72.27267578,73.28544922
1008.0,-70.39226563,68.91523438
1009.0,-70.15037109,68.53632813
1010.0,-71.27242187,70.99111328
1011.0,-73.82347656,77.22714844
1012.0,-73.41519531,76.18691406
1013.0,-70.07126953,68.23603516
1014.0,-67.66320313,61.83134766
1015.0,-71.04720703,70.18759766
1016.0,-69.88302734,67.52617188
1017.0,-69.89753906,67.36347656
1018.0,-73.96390625,77.12412109
1019.0,-76.14664063,82.70302734
1020.0,-68.98445313,65.06367188
1021.0,-65.20751953,55.72021484
1022.0,-79.29597656,90.7375
1023.0,-70.37914063,68.64804688
1024.0,-69.98742188,67.50517578
1025.0,-69.50060547,66.3015625
1026.0,-71.79154297,71.83603516
1027.0,-65.14978516,55.29511719
1028.0,-65.21521484,55.38789063
1029.0,-72.51341797,73.39169922
1030.0,-76.13617188,82.571875
1031.0,-72.53273437,73.67558594
1032.0,-70.41601563,68.15429688
1033.0,-65.32265625,55.55761719
1034.0,-70.12439453,67.51923828
1035.0,-67.96158203,62.18544922
1036.0,-68.79511719,63.76757813
1037.0,-72.83148438,73.88535156
1038.0,-63.13794922,49.94082031
1039.0,-74.04535156,76.75400391
1040.0,-73.50046875,75.26972656
1041.0,-72.25210938,72.26601563
1042.0,-69.02564453,63.94960938
1043.0,-73.41486328,74.79570312
1044.0,-70.36986328,67.39316406
1045.0,-65.93951172,56.49550781
1046.0,-76.58267578,82.36367188
1047.0,-72.17173828,71.86611328
1048.0,-73.45710938,75.06855469
1049.0,-70.83824219,68.39199219
1050.0,-69.29765625,64.53076172
1051.0,-75.22029297,79.03583984
1052.0,-67.37724609,60.00439453
1053.0,-68.24294922,61.98554688
1054.0,-73.92728516,75.90341797
1055.0,-66.59880859,57.96308594
1056.0,-71.69945313,70.68417969
1057.0,-73.09767578,74.04423828
1058.0,-72.66644531,73.32138672
1059.0,-70.01884766,66.64013672
1060.0,-77.76943359,85.39404297
1061.0,-63.89837891,51.33164063
1062.0,-70.09003906,66.48974609
1063.0,-64.8959375,53.89755859
1064.0,-71.21974609,69.45439453
1065.0,-71.35841797,69.73271484
1066.0,-67.89662109,61.12460938
1067.0,-73.72580078,75.35332031
1068.0,-65.82296875,56.34208984
1069.0,-71.69355469,70.41064453
1070.0,-70.98185547,68.67900391
1071.0,-74.9828125,78.66064453
1072.0,-73.25267578,74.36337891
1073.0,-69.38599609,64.68935547
1074.0,-70.25203125,67.02412109
1075.0,-71.50207031,69.79521484
1076.0,-72.28767578,71.66767578
1077.0,-66.65777344,58.12392578
1078.0,-67.79861328,60.76972656
1079.0,-64.38771484,52.1375
1080.0,-72.08634766,71.39628906
1081.0,-72.08972656,71.25703125
1082.0,-69.05787109,63.81777344
1083.0,-67.79220703,60.87822266
1084.0,-70.23195312,66.70292969
1085.0,-70.72767578,67.93857422
1086.0,-75.62640625,79.96689453
1087.0,-67.28408203,59.40527344
1088.0,-66.99273438,58.66591797
1089.0,-80.06369141,90.64384766
1090.0,-72.2978125,71.71621094
1091.0,-69.74552734,65.36113281
1092.0,-72.13728516,71.24775391
1093.0,-63.49412109,50.03046875
1094.0,-76.80787109,82.60683594
1095.0,-67.27230469,59.16220703
1096.0,-75.59662109,79.66171875
1097.0,-75.92445313,80.65097656
1098.0,-68.8240625,63.07089844
1099.0,-70.23128906,66.42050781
1100.0,-73.76548828,75.18154297
1101.0,-72.33392578,71.790625
1102.0,-73.55681641,74.66230469
1103.0,-66.78572266,57.95917969
1104.0,-63.22988281,49.13916016
1105.0,-71.16210938,68.80371094
1106.0,-71.3403125,69.30537109
1107.0,-73.98970703,75.98867188
1108.0,-70.64244141,67.73525391
1109.0,-65.43357422,54.89619141
1110.0,-70.68056641,67.87451172
1111.0,-66.12177734,56.53613281
1112.0,-66.37925781,57.21279297
1113.0,-70.18970703,66.63027344
1114.0,-76.40443359,81.97177734
1115.0,-73.5053125,74.83505859
1116.0,-74.62615234,77.52851563
1117.0,-67.984375,61.30126953
1118.0,-69.89615234,65.91347656
1119.0,-70.56113281,67.37939453
1120.0,-74.26667969,76.45527344
1121.0,-62.85109375,48.29228516
1122.0,-70.73257813,67.70791016
1123.0,-72.60492188,72.29355469
1124.0,-74.62648437,77.2546875
1125.0,-74.11166016,76.01035156
1126.0,-64.73255859,52.94589844
1127.0,-76.45525391,81.71552734
1128.0,-69.49183594,64.68662109
1129.0,-76.71550781,82.53583984
1130.0,-74.62527344,77.36152344
1131.0,-74.18085938,76.33349609
1132.0,-68.17078125,61.48652344
1133.0,-78.10765625,85.86484375
1134.0,-71.64501953,69.92675781
1135.0,-73.87019531,75.28583984
1136.0,-74.17642578,76.01113281
1137.0,-70.03982422,66.04316406
1138.0,-70.8809375,68.02509766
1139.0,-74.48738281,76.83613281
1140.0,-74.73443359,77.36220703
1141.0,-71.83271484,70.27636719
1142.0,-75.88912109,80.06582031
1143.0,-74.26599609,76.20576172
1144.0,-71.22544922,68.68740234
1145.0,-73.86423828,75.28925781
1146.0,-78.28222656,86.15234375
1147.0,-68.53576172,62.2390625
1148.0,-72.84798828,72.67050781
1149.0,-78.66882812,87.12128906
1150.0,-79.51394531,89.221875
1151.0,-77.46873047,84.02949219
1152.0,-68.05123047,60.82753906
1153.0,-70.80779297,67.56269531
1154.0,-67.46988281,59.36318359
1155.0,-73.75648438,74.88925781
1156.0,-70.37871094,66.54248047
1157.0,-68.98148438,63.18613281
1158.0,-70.10794922,65.94736328
1159.0,-71.05523438,68.10927734
1160.0,-66.68443359,57.52041016
1161.0,-66.67185547,57.16669922
1162.0,-72.07845703,70.57578125
1163.0,-70.38580078,66.62734375
1164.0,-70.91765625,67.91669922
1165.0,-73.39337891,74.06816406
1166.0,-66.40695313,56.69121094
1167.0,-74.88091797,77.56240234
1168.0,-65.06458984,53.49521484
1169.0,-70.75847656,67.50654297
1170.0,-62.33132813,46.6828125
1171.0,-71.48390625,68.93925781
1172.0,-78.08689453,85.43574219
1173.0,-66.85371094,57.69824219
1174.0,-68.77386719,62.40341797
1175.0,-70.91791016,67.87705078
1176.0,-72.95863281,72.70664062
1177.0,-70.36875,66.41748047
1178.0,-61.40066406,44.43427734
1179.0,-76.34775391,81.23681641
1180.0,-67.94144531,60.43710937
1181.0,-70.25445313,66.37587891
1182.0,-73.06455078,73.02880859
1183.0,-74.77208984,77.10966797
1184.0,-68.13582031,60.99384766
1185.0,-72.63412109,72.17490234
1186.0,-72.57451172,71.85986328
1187.0,-68.76261719,62.45341797
1188.0,-71.47683594,69.21699219
1189.0,-77.49419922,83.75136719
1190.0,-70.298125,66.21650391
1191.0,-68.60433594,62.18710938
1192.0,-72.74978516,72.23457031
1193.0,-69.70269531,64.76210938
1194.0,-73.83625,74.82988281
1195.0,-68.04585937,60.60537109
1196.0,-67.28304688,58.87167969
1197.0,-71.66111328,69.60566406
1198.0,-77.36785156,83.534375
1199.0,-68.94074219,62.86943359
1200.0,-67.39667969,59.21191406
1201.0,-67.10746094,58.30576172
1202.0,-74.54886719,76.52597656
1203.0,-65.77271484,55.14101563
1204.0,-71.49046875,69.10458984
1205.0,-72.62660156,71.98886719
1206.0,-68.77945313,62.40273438
1207.0,-74.13246094,75.71689453
1208.0,-73.98292969,75.30644531
1209.0,-72.19335938,70.85205078
1210.0,-68.90980469,62.83847656
1211.0,-70.89894531,67.62578125
1212.0,-71.42515625,69.00478516
1213.0,-73.41269531,73.76855469
1214.0,-71.94261719,70.12265625
1215.0,-68.79679688,62.44365234
1216.0,-78.22492188,85.76738281
1217.0,-74.84568359,77.34003906
1218.0,-72.28871094,71.12949219
1219.0,-76.66792969,81.93837891
1220.0,-77.74697266,84.52246094
1221.0,-77.46332031,83.76328125
1222.0,-68.74871094,62.40888672
1223.0,-73.20242188,73.44550781
1224.0,-74.48916016,76.49511719
1225.0,-65.89978516,55.42451172
1226.0,-71.89285156,70.04951172
1227.0,-69.65457031,64.49775391
1228.0,-66.54042969,56.91992188
1229.0,-69.65087891,64.52880859
1230.0,-70.77292969,67.33515625
1231.0,-70.57384766,66.809375
1232.0,-75.25738281,78.33144531
1233.0,-74.21185547,75.79208984
1234.0,-75.47121094,78.80742188
1235.0,-72.09728516,70.51298828
1236.0,-75.07488281,77.87275391
1237.0,-68.11484375,60.56787109
1238.0,-74.46365234,76.26044922
1239.0,-71.17580078,68.16777344
1240.0,-69.12539063,63.31152344
1241.0,-74.90925781,77.46601563
1242.0,-80.88898438,92.10283203
1243.0,-74.71435547,76.90673828
1244.0,-79.32332031,88.4328125
1245.0,-73.96900391,74.93837891
1246.0,-72.83205078,72.29619141
1247.0,-72.4896875,71.61240234
1248.0,-66.25591797,56.14394531
1249.0,-73.73408203,74.68066406
1250.0,-75.888125,79.92294922
1251.0,-67.86279297,60.27099609
1252.0,-68.14025391,60.75712891
1253.0,-74.71636719,77.08144531
1254.0,-86.40458984,105.6586914
1255.0,-72.74050781,72.19550781
1256.0,-67.05425781,58.06533203
1257.0,-75.81457031,79.80986328
1258.0,-72.2065625,70.90214844
1259.0,-70.9325,67.73164063
1260.0,-78.06912109,85.14228516
1261.0,-72.2625,71.02490234
1262.0,-75.53404297,78.94130859
1263.0,-69.50626953,64.13066406
1264.0,-70.76970703,67.36738281
1265.0,-77.24359375,83.24570312
1266.0,-72.39388672,71.15439453
1267.0,-73.09888672,72.89980469
1268.0,-77.81017578,84.48271484
1269.0,-71.82126953,69.85957031
1270.0,-70.17871094,65.73486328
1271.0,-74.87789063,77.14589844
1272.0,-68.84560547,62.30810547
1273.0,-72.53125,71.57470703
1274.0,-69.57183594,64.19326172
1275.0,-74.34957031,75.95449219
1276.0,-73.70701172,74.35175781
1277.0,-70.38638672,66.02333984
1278.0,-67.88988281,60.22275391
1279.0,-79.84345703,89.42431641
1280.0,-68.30255859,61.23369141
1281.0,-72.75935547,71.98261719
1282.0,-73.54978516,74.14179688
1283.0,-79.10337891,87.80361328
1284.0,-69.33279297,63.76777344
1285.0,-68.56541016,61.50996094
1286.0,-68.94263672,62.65322266
1287.0,-70.40736328,66.24423828
1288.0,-72.71642578,72.04619141
1289.0,-71.97662109,70.20888672
1290.0,-69.49976563,64.14003906
1291.0,-77.80509766,84.50175781
1292.0,-69.16310547,63.08476563
1293.0,-71.60224609,69.13134766
1294.0,-69.01806641,63.01025391
1295.0,-74.79484375,76.85771484
1296.0,-68.89363281,62.49042969
1297.0,-71.18890625,68.12607422
1298.0,-69.51650391,64.12207031
1299.0,-71.72019531,69.41767578
1300.0,-69.10167969,62.97636719
1301.0,-68.0090625,60.21552734
1302.0,-70.16025391,65.79248047
1303.0,-70.18990234,65.62490234
1304.0,-76.72345703,81.74394531
1305.0,-70.88025391,67.40449219
1306.0,-70.25517578,65.90039063
1307.0,-72.07736328,70.37041016
1308.0,-68.01082031,60.32734375
1309.0,-74.03371094,75.03544922
1310.0,-67.95990234,60.18417969
1311.0,-71.94246094,70.08076172
1312.0,-74.80720703,76.98261719
1313.0,-74.30658203,75.83847656
1314.0,-78.96369141,87.15654297
1315.0,-65.08824219,53.12587891
1316.0,-71.16785156,68.19550781
1317.0,-76.20240234,80.7171875
1318.0,-76.16144531,80.42314453
1319.0,-67.23853516,58.55654297
1320.0,-70.14671875,65.74765625
1321.0,-71.98890625,70.03330078
1322.0,-70.20025391,65.70693359
1323.0,-70.12240234,65.41953125
1324.0,-75.18044922,77.8546875
1325.0,-73.35966797,73.47119141
1326.0,-74.18876953,75.43164063
1327.0,-82.55818359,96.0890625
1328.0,-76.60009766,81.33056641
1329.0,-72.15132812,70.43935547
1330.0,-70.58699219,66.57734375
1331.0,-68.30857422,60.94111328
1332.0,-77.5265625,83.77978516
1333.0,-76.66880859,81.63662109
1334.0,-80.68376953,91.44697266
1335.0,-72.04210938,70.20537109
1336.0,-71.81589844,69.83759766
1337.0,-77.15351563,82.75195313
1338.0,-69.78546875,64.71757813
1339.0,-75.38349609,78.48193359
1340.0,-70.67542969,66.73740234
1341.0,-72.42160156,71.21513672
1342.0,-70.09423828,65.42236328
1343.0,-74.57390625,76.56660156
1344.0,-78.72363281,86.64306641
1345.0,-73.52496094,73.82460938
1346.0,-75.74208984,79.15136719
1347.0,-67.65035156,59.475
1348.0,-75.58279297,78.85566406
1349.0,-71.60457031,68.98212891
1350.0,-73.13396484,72.7921875
1351.0,-70.97001953,67.32861328
1352.0,-68.64523438,61.84746094
1353.0,-75.33513672,78.45869141
1354.0,-74.51158203,76.23623047
1355.0,-70.21759766,65.75029297
1356.0,-67.081875,57.89267578
1357.0,-75.70691406,79.07441406
1358.0,-78.21351563,85.46787109
1359.0,-71.88646484,69.91513672
1360.0,-72.68169922,71.82509766
1361.0,-70.79839844,67.20351563
1362.0,-68.72814453,62.03886719
1363.0,-72.63009766,71.52275391
1364.0,-69.96818359,65.26591797
1365.0,-65.56476563,54.08037109
1366.0,-72.48517578,71.64628906
1367.0,-70.12832031,65.46484375
1368.0,-71.88724609,69.69980469
1369.0,-70.77953125,67.04892578
1370.0,-70.85566406,67.15869141
1371.0,-73.77363281,74.35107422
1372.0,-71.18941406,67.84169922
1373.0,-70.13970703,65.55068359
1374.0,-68.02335938,60.36113281
1375.0,-70.80501953,67.08212891
1376.0,-71.96,69.92197266
1377.0,-70.55759766,66.49287109
1378.0,-72.53115234,71.44873047
1379.0,-71.69197266,69.36298828
1380.0,-75.53994141,78.81201172
1381.0,-68.39703125,61.11708984
1382.0,-71.83529297,69.66513672
1383.0,-70.19683594,65.76064453
1384.0,-71.09005859,68.05839844
1385.0,-74.98001953,77.46347656
1386.0,-69.76316406,64.57148438
1387.0,-74.50927734,76.16455078
1388.0,-84.70640625,101.2801758
1389.0,-74.63,76.49443359
1390.0,-73.12498047,72.87714844
1391.0,-72.83183594,72.1796875
1392.0,-78.13160156,85.15322266
1393.0,-72.79322266,71.96230469
1394.0,-74.90613281,77.13837891
1395.0,-66.59050781,56.74238281
1396.0,-67.83431641,59.91904297
1397.0,-71.91412109,69.79628906
1398.0,-74.75402344,76.82646484
1399.0,-65.42318359,53.76181641
1400.0,-72.05609375,70.228125
1401.0,-76.30871094,80.76445313
1402.0,-72.30375,70.75205078
1403.0,-76.04601563,79.89775391
1404.0,-71.31966797,68.33212891
1405.0,-70.51814453,66.36005859
1406.0,-70.21617188,65.60390625
1407.0,-73.14373047,72.85078125
1408.0,-72.08914063,70.26191406
1409.0,-70.02732422,65.27705078
1410.0,-75.46654297,78.6578125
1411.0,-74.77746094,76.92412109
1412.0,-65.22160156,53.25664063
1413.0,-69.19210938,63.12675781
1414.0,-70.82816406,66.98007813
1415.0,-72.28615234,70.85087891
1416.0,-74.34263672,75.66982422
1417.0,-68.68208984,61.96035156
1418.0,-70.03505859,65.29150391
1419.0,-74.51822266,76.33828125
1420.0,-66.00777344,55.24160156
1421.0,-70.29173828,65.728125
1422.0,-69.77564453,64.62587891
1423.0,-77.99931641,84.77246094
1424.0,-70.00291016,65.14277344
1425.0,-73.15476563,72.82099609
1426.0,-72.55488281,71.28466797
1427.0,-69.98277344,64.99355469
1428.0,-75.13921875,77.56972656
1429.0,-85.69636719,103.8673828
1430.0,-72.76724609,71.96328125
1431.0,-68.9621875,62.54462891
1432.0,-71.52796875,69.03964844
1433.0,-72.38591797,70.93427734
1434.0,-76.08533203,80.21210938
1435.0,-68.76236328,62.05849609
1436.0,-73.01189453,72.42597656
1437.0,-75.09496094,77.58847656
1438.0,-70.00660156,65.12636719
1439.0,-60.46234375,41.59042969
1440.0,-68.91857422,62.42949219
1441.0,-63.87478516,49.98603516
1442.0,-73.51101563,73.79707031
1443.0,-71.10037109,67.81318359
1444.0,-66.75117187,57.23193359
1445.0,-66.69412109,56.93916016
1446.0,-78.62005859,86.27548828
1447.0,-68.43585938,61.21904297
1448.0,-72.26644531,70.64169922
1449.0,-71.37632813,68.52382813
1450.0,-69.30482422,63.29013672
1451.0,-76.55759766,81.23652344
1452.0,-73.71867188,74.38457031
1453.0,-70.03462891,65.25136719
1454.0,-71.63273438,68.97441406
1455.0,-69.29648438,63.27050781
1456.0,-72.98267578,72.36513672
1457.0,-73.43382812,73.52353516
1458.0,-64.77142578,52.33994141
1459.0,-65.59855469,54.23808594
1460.0,-74.15394531,75.36044922
1461.0,-75.05822266,77.50029297
1462.0,-69.04599609,62.89941406
1463.0,-79.14576172,87.54091797
1464.0,-68.90394531,62.56015625
1465.0,-74.90322266,77.21533203
1466.0,-75.79279297,79.31962891
1467.0,-66.62917969,56.78046875
1468.0,-70.98890625,67.52597656
1469.0,-78.21728516,85.39550781
1470.0,-71.30208984,68.38095703
1471.0,-75.61693359,78.93125
1472.0,-71.59666016,68.98798828
1473.0,-70.97925781,67.51162109
1474.0,-69.68544922,64.27832031
1475.0,-74.65757813,76.63417969
1476.0,-73.34671875,73.56943359
1477.0,-64.77640625,52.33896484
1478.0,-69.56515625,63.94462891
1479.0,-71.71513672,69.39160156
1480.0,-68.31386719,61.11914063
1481.0,-70.90869141,67.32177734
1482.0,-73.18419922,72.91777344
1483.0,-72.34710938,70.93857422
1484.0,-69.88912109,64.72402344
1485.0,-71.52816406,68.93271484
1486.0,-78.68144531,86.55712891
1487.0,-67.67632813,59.18349609
1488.0,-75.68501953,79.19179688
1489.0,-64.335625,51.37617188
1490.0,-71.25880859,68.20195313
1491.0,-70.13685547,65.47763672
1492.0,-77.63875,83.90400391
1493.0,-73.11152344,72.75439453
1494.0,-71.57271484,69.04775391
1495.0,-76.25552734,80.57167969
1496.0,-71.18767578,68.06074219
1497.0,-67.07486328,57.86660156
1498.0,-70.49748047,66.45732422
1499.0,-77.87003906,84.36015625
1500.0,-68.91294922,62.41298828
