Number of Iterations,Reward,Lost Data
936,-75.04768328,77.84648094
937,-68.58812317,61.91568915
938,-70.80217009,67.41964809
939,-68.27252199,61.14134897
940,-72.0427566,70.42947214
941,-69.07609971,63.00733138
942,-64.7359824,52.35865103
943,-76.59234604,81.61099707
944,-68.97175953,62.80146628
945,-69.83026393,64.80293255
946,-68.67038123,62.29178886
947,-71.69392962,69.54457478
948,-66.81806452,57.46304985
949,-67.12595308,58.18695015
950,-70.71208211,67.15777126
951,-66.48032258,56.83313783
952,-69.29439883,63.60439883
953,-72.41372434,71.18826979
954,-69.18070381,63.33665689
955,-64.55269795,52.13870968
956,-68.37692082,61.10909091
957,-65.50434018,54.36202346
958,-73.01835777,72.90513196
959,-65.22322581,53.72155425
960,-66.3188563,56.33782991
961,-70.82489736,67.65058651
962,-67.1528739,58.51818182
963,-71.00079179,67.68709677
964,-67.77302053,59.96041056
965,-62.78439883,47.51085044
966,-67.10856305,58.30659824
967,-63.48821114,49.34002933
968,-65.95674487,55.24193548
969,-77.56991202,83.94677419
970,-71.91187683,70.26906158
971,-67.72513196,59.71422287
972,-71.41079179,68.68093842
973,-78.05697947,85.14794721
974,-76.47313783,81.33680352
975,-67.61366569,59.378739
976,-64.92621701,53.02302053
977,-72.53087977,71.74325513
978,-87.09967742,107.413783
979,-75.41073314,78.58914956
980,-69.20164223,63.4
981,-74.87809384,77.39501466
982,-76.02812317,80.27741935
983,-67.62923754,59.44882698
984,-74.77067449,77.12096774
985,-69.24234604,63.57507331
986,-73.45806452,73.75513196
987,-64.67674487,52.30219941
988,-72.79973607,72.08181818
989,-68.68087977,62.25571848
990,-73.81542522,74.7255132
991,-75.40460411,78.72595308
992,-69.56859238,64.21290323
993,-71.83903226,69.75703812
994,-70.22868035,65.77697947
995,-69.0426393,62.98782991
996,-69.69140762,64.64824047
997,-67.67853372,59.72052786
998,-70.81953079,67.28343109
999,-81.90639296,94.57536657
1000,-67.78609971,60.00410557
1001,-61.78035191,44.99706745
1002,-66.63296188,57.2898827
1003,-76.81181818,81.98005865
1004,-74.07340176,75.56290323
1005,-73.99554252,75.30410557
1006,-76.70583578,81.65278592
1007,-72.86876833,72.41568915
1008,-74.66486804,76.60351906
1009,-67.93134897,60.32507331
1010,-72.7227566,71.9755132
1011,-76.83994135,82.30513196
1012,-72.32085044,71.23651026
1013,-80.7356305,91.88489736
1014,-70.50715543,66.56847507
1015,-64.45648094,51.55175953
1016,-68.93266862,62.72756598
1017,-71.5272434,68.98123167
1018,-69.79463343,64.85131965
1019,-74.38759531,76.23108504
1020,-70.92131965,67.65337243
1021,-69.88829912,65.04516129
1022,-69.5131085,64.35645161
1023,-71.05175953,68.1627566
1024,-63.71076246,49.86524927
1025,-67.05926686,57.91392962
1026,-71.41706745,68.86524927
1027,-62.98196481,47.95894428
1028,-65.12756598,53.40909091
1029,-71.36970674,68.6973607
1030,-76.10005865,80.32346041
1031,-73.50630499,73.88123167
1032,-73.33815249,73.76510264
1033,-73.61782991,74.37815249
1034,-74.13533724,75.46480938
1035,-77.5572434,83.87844575
1036,-76.17997067,80.528739
1037,-71.46102639,68.83035191
1038,-68.26982405,61.04662757
1039,-65.11249267,53.45571848
1040,-74.12595308,75.64662757
1041,-80.85319648,91.9313783
1042,-72.74979472,71.99912023
1043,-71.50756598,69.10615836
1044,-73.53935484,73.90337243
1045,-69.36067449,63.97903226
1046,-77.95994135,84.9585044
1047,-69.70231672,64.46290323
1048,-73.6668915,74.29369501
1049,-72.25181818,70.92463343
1050,-66.23812317,56.09017595
1051,-72.82627566,72.36260997
1052,-74.6858651,76.86495601
1053,-66.44378299,56.56583578
1054,-72.96234604,72.7431085
1055,-70.49225806,66.38826979
1056,-66.80319648,57.42771261
1057,-79.29214076,88.10938416
1058,-85.9341349,104.5457478
1059,-74.02557185,75.29120235
1060,-68.26718475,60.7101173
1061,-62.67170088,47.32258065
1062,-68.15595308,60.86642229
1063,-74.27865103,76.14017595
1064,-71.52020528,69.16524927
1065,-79.50457478,88.65879765
1066,-72.53181818,71.56231672
1067,-67.20140762,58.39208211
1068,-70.42416422,66.41964809
1069,-70.50865103,66.71334311
1070,-72.73604106,72.10219941
1071,-69.46105572,64.0558651
1072,-63.71439883,49.77903226
1073,-66.30794721,56.46818182
1074,-69.53859238,64.00777126
1075,-72.46457478,71.40337243
1076,-70.84064516,67.38020528
1077,-69.92404692,65.14369501
1078,-69.30912023,63.60454545
1079,-73.07680352,72.97243402
1080,-70.65692082,67.21964809
1081,-68.05085044,60.7356305
1082,-71.5002346,69.04384164
1083,-73.54994135,74.14794721
1084,-72.12677419,70.60835777
1085,-71.29111437,68.58152493
1086,-70.30058651,65.95307918
1087,-64.63524927,52.29193548
1088,-74.15322581,75.53152493
1089,-79.96516129,90.02653959
1090,-74.77671554,77.15806452
1091,-67.18222874,58.36246334
1092,-66.12014663,55.78973607
1093,-73.03607038,72.75513196
1094,-76.63592375,81.7016129
1095,-68.66111437,62.02302053
1096,-69.32906158,63.77170088
1097,-74.86621701,77.45146628
1098,-73.65498534,74.32624633
1099,-80.01014663,90.07302053
1100,-69.84809384,65.0931085
1101,-70.34284457,66.14853372
1102,-69.70967742,64.6627566
1103,-71.53372434,69.16788856
1104,-70.31158358,66.06671554
1105,-73.94357771,75.21818182
1106,-66.22797654,55.98416422
1107,-71.45249267,69.01246334
1108,-75.52985337,78.74032258
1109,-68.11747801,60.64193548
1110,-68.62624633,61.97800587
1111,-76.8943695,82.20293255
1112,-75.53615836,78.83856305
1113,-75.26472141,78.30659824
1114,-71.90914956,70.0771261
1115,-81.26580645,93.14985337
1116,-72.2041349,70.72111437
1117,-73.01741935,72.83680352
1118,-74.68410557,76.7872434
1119,-76.75366569,82.0931085
1120,-69.39392962,63.94120235
1121,-61.04651026,43.03782991
1122,-76.22167155,80.70630499
1123,-73.88956012,74.80821114
1124,-72.29642229,70.97932551
1125,-68.11035191,60.58196481
1126,-67.69982405,59.70777126
1127,-72.01923754,70.44032258
1128,-71.09797654,67.97404692
1129,-75.25627566,78.42111437
1130,-76.31765396,81.00674487
1131,-72.29753666,71.0957478
1132,-75.03375367,77.69252199
1133,-71.58067449,69.45205279
1134,-66.77445748,57.39985337
1135,-69.44070381,64.14061584
1136,-73.22102639,73.4026393
1137,-74.70442815,77.07815249
1138,-74.27671554,75.73944282
1139,-73.7126393,74.5840176
1140,-73.59665689,74.28856305
1141,-73.59812317,74.34721408
1142,-70.70328446,67.278739
1143,-69.47870968,64.10366569
1144,-73.80492669,74.67360704
1145,-78.61334311,86.59017595
1146,-72.6243695,71.88533724
1147,-68.42143695,61.41466276
1148,-80.84354839,92.10703812
1149,-77.0083871,82.60527859
1150,-63.92929619,50.46290323
1151,-68.44865103,61.4313783
1152,-72.11870968,70.51671554
1153,-70.14049853,65.74897361
1154,-69.85390029,65.15527859
1155,-74.06334311,75.45527859
1156,-65.1656305,53.51158358
1157,-63.56607038,49.84809384
1158,-75.94190616,80.01422287
1159,-69.91131965,65.25483871
1160,-72.2228739,70.85043988
1161,-64.18580645,51.10234604
1162,-71.26917889,68.55234604
1163,-64.06609971,51.05234604
1164,-70.30897361,66.09134897
1165,-72.98354839,72.72829912
1166,-75.18175953,78.33929619
1167,-66.50639296,56.77917889
1168,-65.06208211,53.23621701
1169,-75.50794721,78.96231672
1170,-71.20589443,68.49677419
1171,-72.11108504,70.66260997
1172,-75.75208211,79.59281525
1173,-66.48615836,56.84956012
1174,-77.16398827,83.21055718
1175,-73.02662757,72.9771261
1176,-74.55970674,76.67052786
1177,-74.78307918,77.3297654
1178,-70.30387097,66.02360704
1179,-67.20753666,58.72815249
1180,-70.08304985,65.93343109
1181,-64.61592375,52.28577713
1182,-66.45844575,56.78211144
1183,-72.43604106,71.44750733
1184,-73.45697947,74.1244868
1185,-69.99627566,65.51304985
1186,-72.42809384,71.35249267
1187,-72.05747801,70.44794721
1188,-68.62035191,61.89178886
1189,-74.24958944,75.86774194
1190,-71.97956012,70.29897361
1191,-67.54970674,59.48826979
1192,-67.4072434,59.12478006
1193,-69.32252199,63.76451613
1194,-71.93451613,70.15703812
1195,-72.52697947,71.64002933
1196,-66.89340176,57.7888563
1197,-68.75187683,62.44604106
1198,-69.34633431,63.93768328
1199,-74.09548387,75.40366569
1200,-71.58058651,69.39501466
1201,-69.08240469,63.13856305
1202,-74.27639296,75.98607038
1203,-69.34897361,63.95894428
1204,-65.36542522,54.03489736
1205,-69.42721408,64.24252199
1206,-74.29046921,76.23387097
1207,-70.99049853,68.15073314
1208,-73.84941349,75.46847507
1209,-72.2431085,71.31158358
1210,-67.46237537,59.64384164
1211,-67.50621701,59.82859238
1212,-76.93835777,82.81510264
1213,-71.48589443,69.27008798
1214,-75.05844575,78.428739
1215,-69.25577713,64.07052786
1216,-70.23536657,66.5085044
1217,-70.7772434,67.81920821
1218,-70.03134897,65.87565982
1219,-69.03478006,63.22844575
1220,-69.16196481,64.14941349
1221,-70.52363636,67.29882698
1222,-72.72492669,72.74706745
1223,-71.7914956,70.34017595
1224,-64.67601173,52.56612903
1225,-69.84076246,65.6026393
1226,-72.17859238,70.87903226
1227,-76.28891496,81.26847507
1228,-68.37035191,61.75249267
1229,-75.44199413,79.07052786
1230,-73.41642229,73.83797654
1231,-69.09076246,63.38123167
1232,-77.87818182,85.00337243
1233,-71.95211144,70.48328446
1234,-73.08052786,73.30615836
1235,-71.72592375,70.00395894
1236,-67.41507331,59.55674487
1237,-78.28486804,86.06041056
1238,-74.25826979,76.46129032
1239,-71.40331378,69.36422287
1240,-68.62049853,62.3558651
1241,-72.07519062,71.13372434
1242,-75.71307918,79.62727273
1243,-76.26777126,81.14780059
1244,-67.05618768,58.33328446
1245,-69.16683284,63.56774194
1246,-67.99747801,60.60219941
1247,-72.56994135,72.04252199
1248,-76.22782991,80.80601173
1249,-78.00252199,85.19692082
1250,-73.43240469,73.86143695
1251,-76.95780059,82.59794721
1252,-69.91800587,65.37052786
1253,-66.06052786,55.8771261
1254,-71.6902346,69.77727273
1255,-78.22093842,86.01055718
1256,-69.98108504,65.55571848
1257,-68.72475073,62.54134897
1258,-64.74331378,52.49061584
1259,-68.28788856,61.06246334
1260,-70.19659824,65.94604106
1261,-71.27052786,68.57771261
1262,-70.08064516,65.78079179
1263,-65.78897361,54.94897361
1264,-80.62117302,91.51260997
1265,-73.14407625,73.37888563
1266,-69.84847507,64.92360704
1267,-63.44237537,49.29692082
1268,-73.96618768,75.11891496
1269,-74.60469208,76.53005865
1270,-70.89903226,67.59398827
1271,-68.43527859,61.52258065
1272,-70.85231672,67.44237537
1273,-70.36521994,66.34926686
1274,-75.44920821,78.70366569
1275,-71.03782991,67.9611437
1276,-75.5655132,79.05674487
1277,-73.27953079,73.33079179
1278,-66.4971261,56.87697947
1279,-65.39841642,54.20718475
1280,-71.44,68.98123167
1281,-69.2126393,63.12140762
1282,-65.82190616,55.19809384
1283,-71.66208211,69.78753666
1284,-76.48243402,81.51950147
1285,-68.67985337,62.08636364
1286,-67.63524927,59.6159824
1287,-65.60806452,54.56451613
1288,-71.12070381,68.17199413
1289,-75.66829912,79.26422287
1290,-74.361261,76.1542522
1291,-72.28941349,71.11392962
1292,-73.54516129,74.37243402
1293,-63.47938416,49.44809384
1294,-68.40809384,61.42346041
1295,-75.89419355,80.06906158
1296,-67.32281525,58.91187683
1297,-65.30237537,53.77096774
1298,-75.95002933,80.0473607
1299,-65.76416422,55.16187683
1300,-71.11601173,67.98431085
1301,-78.07445748,85.15865103
1302,-70.91495601,67.60630499
1303,-62.40519062,46.90190616
1304,-76.89756598,82.55
1305,-74.2340176,75.7829912
1306,-69.2328739,63.49824047
1307,-79.09284457,87.71378299
1308,-75.29785924,78.44442815
1309,-67.75445748,59.94516129
1310,-67.62272727,59.58284457
1311,-72.53648094,71.42917889
1312,-68.21,61.08035191
1313,-70.10043988,65.78079179
1314,-74.56231672,76.49926686
1315,-70.96601173,67.83841642
1316,-66.67935484,57.14560117
1317,-73.40759531,73.83607038
1318,-76.59304985,81.64208211
1319,-66.0629912,55.52404692
1320,-67.08774194,58.29486804
1321,-76.42501466,81.18167155
1322,-68.34519062,61.15073314
1323,-72.29087977,71.03328446
1324,-67.63903226,59.4659824
1325,-71.26970674,68.57565982
1326,-67.97170088,60.39662757
1327,-72.72900293,72.06627566
1328,-72.70695015,71.87184751
1329,-72.49897361,71.63416422
1330,-77.21454545,83.34061584
1331,-71.8414956,69.79618768
1332,-67.14237537,58.40395894
1333,-73.44410557,73.98049853
1334,-74.84061584,77.27932551
1335,-73.43601173,73.66334311
1336,-69.57683284,64.27565982
1337,-77.00284457,82.54560117
1338,-63.41645161,49.23211144
1339,-68.95835777,63.00073314
1340,-77.32692082,83.70953079
1341,-70.98483871,67.93313783
1342,-65.84407625,55.58343109
1343,-68.9788563,62.79354839
1344,-64.7114956,52.17829912
1345,-75.63870968,79.22507331
1346,-75.13228739,77.95718475
1347,-66.47489736,56.71510264
1348,-73.8541349,74.90293255
1349,-76.15923754,80.59970674
1350,-73.45601173,73.79765396
1351,-68.94032258,62.73753666
1352,-66.49351906,56.73782991
1353,-70.5986217,66.94926686
1354,-67.30087977,58.63343109
1355,-70.90580645,67.72639296
1356,-75.78390029,79.53856305
1357,-68.14513196,60.8228739
1358,-65.29398827,53.97360704
1359,-71.88131965,69.928739
1360,-74.96334311,77.53665689
1361,-72.67205279,71.85791789
1362,-72.50240469,71.51994135
1363,-71.62337243,69.54780059
1364,-62.23026393,46.10718475
1365,-69.11524927,63.4186217
1366,-74.22346041,75.8372434
1367,-65.19824047,53.47947214
1368,-70.08378299,65.49721408
1369,-68.50914956,61.79706745
1370,-67.07431085,58.15865103
1371,-75.03527859,77.72565982
1372,-68.56797654,61.9441349
1373,-66.45026393,56.49222874
1374,-72.13369501,70.74662757
1375,-77.59105572,84.04545455
1376,-64.89460411,52.77170088
1377,-65.66486804,54.68269795
1378,-74.5358651,76.7483871
1379,-79.4858651,88.71832845
1380,-70.06486804,65.70102639
1381,-64.67419355,52.31231672
1382,-67.55868035,59.44105572
1383,-68.23164223,61.11979472
1384,-68.80612903,62.38372434
1385,-67.05568915,58.11759531
1386,-71.75824047,69.44325513
1387,-69.34633431,63.64076246
1388,-74.62695015,76.86979472
1389,-71.18821114,67.94486804
1390,-69.36052786,63.79721408
1391,-71.92782991,70.02302053
1392,-71.11615836,68.08181818
1393,-66.75249267,57.32478006
1394,-71.13483871,67.8957478
1395,-73.438739,73.79662757
1396,-70.35964809,66.37565982
1397,-74.00173021,75.28475073
1398,-61.39709677,44.08475073
1399,-71.58627566,69.21495601
1400,-72.33926686,71.13225806
1401,-67.53557185,59.28431085
1402,-65.80609971,54.85615836
1403,-69.44460411,63.7159824
1404,-74.42982405,76.33665689
1405,-69.63217009,64.37184751
1406,-82.58621701,96.35557185
1407,-82.04932551,95.20395894
1408,-74.06255132,75.33782991
1409,-75.60809384,79.06422287
1410,-73.93217009,74.74428152
1411,-66.71774194,57.20674487
1412,-70.45307918,66.53225806
1413,-68.32777126,60.97888563
1414,-62.24914956,46.15439883
1415,-66.30668622,56.17360704
1416,-67.59134897,59.49340176
1417,-70.36542522,66.39926686
1418,-66.37434018,56.48020528
1419,-70.85868035,67.50777126
1420,-72.49325513,71.3101173
1421,-68.23178886,60.77375367
1422,-70.46985337,66.45322581
1423,-70.57956012,66.77697947
1424,-69.2813783,63.72947214
1425,-71.05410557,67.85337243
1426,-65.83319648,55.11085044
1427,-71.06351906,67.85307918
1428,-71.46747801,69.07741935
1429,-72.61,71.57082111
1430,-72.8042522,72.19208211
1431,-66.51648094,56.7457478
1432,-71.70656891,69.35439883
1433,-70.21612903,66.12316716
1434,-76.87143695,82.11627566
1435,-70.11055718,65.73093842
1436,-69.18064516,63.09824047
1437,-77.76607038,84.34369501
1438,-78.01994135,85.05351906
1439,-66.79255132,57.39560117
1440,-66.59451613,57.15894428
1441,-70.57123167,66.82947214
1442,-66.51882698,56.68196481
1443,-75.78293255,79.51231672
1444,-71.54451613,69.11788856
1445,-69.74785924,64.93782991
1446,-65.87914956,55.05527859
1447,-71.59970674,69.40615836
1448,-71.35832845,68.56994135
1449,-72.31607038,71.0101173
1450,-70.45334311,66.57140762
1451,-68.22337243,60.97815249
1452,-73.41099707,73.80058651
1453,-70.15686217,65.55894428
1454,-72.74633431,71.89516129
1455,-73.2340176,73.23533724
1456,-77.67369501,84.13841642
1457,-70.00956012,65.55542522
1458,-70.16108504,65.98739003
1459,-74.21419355,75.7957478
1460,-67.27548387,58.85219941
1461,-68.91806452,62.4931085
1462,-71.90029326,69.87903226
1463,-68.34105572,61.26686217
1464,-71.218739,68.34926686
1465,-80.95612903,92.41231672
1466,-70.63856305,66.90249267
1467,-71.09096774,68.0829912
1468,-68.16076246,60.66583578
1469,-68.53829912,61.46671554
1470,-70.05909091,65.36217009
1471,-67.82741935,59.85997067
1472,-71.01607038,67.87741935
1473,-66.96507331,57.89472141
1474,-70.38463343,66.26217009
1475,-77.49398827,83.75879765
1476,-68.15501466,60.69545455
1477,-68.24926686,61.01173021
1478,-66.2058651,55.94354839
1479,-70.18416422,65.6143695
1480,-73.90035191,74.86085044
1481,-69.47392962,64.14486804
1482,-77.1541349,82.83035191
1483,-74.3528739,75.89134897
1484,-73.68082111,74.25703812
1485,-67.51651026,59.15967742
1486,-64.44272727,51.51920821
1487,-69.51607038,64.03944282
1488,-68.63545455,61.75909091
1489,-70.30307918,66.20674487
1490,-69.12703812,63.04853372
1491,-75.18193548,78.18944282
1492,-69.39832845,63.85322581
1493,-75.03208211,77.47390029
1494,-65.34354839,53.8372434
1495,-72.28545455,70.93357771
1496,-72.83994135,72.23548387
1497,-69.3557478,63.80909091
1498,-69.77190616,64.85131965
1499,-69.08158358,63.0888563
1500,-80.55231672,91.30381232
