,Lost Data,Number of Iterations,Reward
1059,284.3480234,1060,-139.8758614
1060,282.3101513,1061,-139.1263543
1061,283.7061005,1062,-139.5729722
1062,282.8707662,1063,-139.3179014
1063,283.6028306,1064,-139.6141435
1064,282.7837482,1065,-139.2501513
1065,281.9938507,1066,-139.0154514
1066,282.2303075,1067,-139.1815325
1067,283.4644217,1068,-139.5807418
1068,280.6181552,1069,-138.5137335
1069,283.7990727,1070,-139.6801952
1070,284.1720839,1071,-139.8747877
1071,283.7798926,1072,-139.6632504
1072,282.3377745,1073,-139.1498487
1073,282.4702294,1074,-139.3119082
1074,282.0753538,1075,-139.0951489
1075,284.5450952,1076,-139.9246755
1076,282.8992679,1077,-139.3214934
1077,283.1216691,1078,-139.4748755
1078,282.0314788,1079,-139.0851635
1079,282.5462177,1080,-139.1016984
1080,281.9228892,1081,-138.920449
1081,281.8794046,1082,-138.992611
1082,281.9036603,1083,-138.9481406
1083,283.6085896,1084,-139.5891166
1084,283.0141044,1085,-139.36694
1085,284.1208394,1086,-139.9453099
1086,281.7281113,1087,-138.8503465
1087,281.2943875,1088,-138.6893021
1088,282.5111274,1089,-139.2008882
1089,283.8494388,1090,-139.6861884
1090,282.4574915,1091,-139.3275549
1091,282.4244998,1092,-139.2108931
1092,280.8354319,1093,-138.5567204
1093,282.6527574,1094,-139.3048804
1094,407.5258663,1095,-189.1589556
1095,282.7586628,1096,-139.3286969
1096,282.3939971,1097,-139.1816105
1097,283.6456808,1098,-139.5610054
1098,283.5838458,1099,-139.5470083
1099,283.634651,1100,-139.5390239
1100,284.1525622,1101,-139.7117814
1101,282.2840898,1102,-139.0973841
1102,285.9602733,1103,-140.5717618
1103,282.2204978,1104,-139.1249
1104,281.0242069,1105,-138.7322792
1105,281.6500244,1106,-138.8544949
1106,280.87306,1107,-138.5454173
1107,284.8289898,1108,-140.0758126
1108,282.743631,1109,-139.2092143
1109,285.2813568,1110,-140.2960469
1110,282.5572474,1111,-139.1402733
1111,284.1263055,1112,-139.807428
1112,369.5774524,1113,-173.8592875
1113,282.0483163,1114,-139.0055149
1114,742.686042,1115,-323.2332748
1115,284.0085896,1116,-139.8013372
